"","X1","zbin","vai","plot"
"624",14,13,0.385141680623147,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"625",15,14,0.217313556470774,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"626",16,15,0.459457630442503,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"627",17,16,0.250756590791872,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"628",18,17,0.267538941568664,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"629",19,18,0.257238579539694,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"630",20,19,0.267683329971087,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"631",21,20,0.000582821028194157,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"632",22,21,0.00038291161395284,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"633",23,22,0.00684028477291133,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"634",24,23,0.120631577040054,"hbef_ise_2017_p7_t3_output_hit_matrix.csv"
"635",1,0,0,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"636",2,1,0,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"637",3,2,0.1082369096508,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"638",4,3,0.0474488516362357,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"639",5,4,0.197313081509753,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"640",6,5,0.719526101038817,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"641",7,6,0.294480669324383,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"642",8,7,0.542410067892112,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"643",9,8,0.856990998840647,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"644",10,9,1.53618607077848,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"645",11,10,0.836921238366318,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"646",12,11,0.641343919016044,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"647",13,12,0.410926198399252,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"648",14,13,0.508338169604164,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"649",15,14,0.424460260466135,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"650",16,15,0.0561847567500967,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"651",17,16,0.183704112586608,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"652",18,17,0.160804649378961,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"653",19,18,0.136951440705125,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"654",20,19,0.112924146869194,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"655",21,20,0,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"656",22,21,0.15556924996914,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"657",23,22,0,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"658",24,23,0.0312286810171252,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"659",25,24,0.00395646197817417,"hbef_ise_2017_p7_t4_output_hit_matrix.csv"
"660",1,0,0,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"661",2,1,0.0017801088210468,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"662",3,2,0.208011241313916,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"663",4,3,0.103680630726198,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"664",5,4,0.338812609081416,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"665",6,5,0.128176171260527,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"666",7,6,0.794011387855524,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"667",8,7,1.00629152144429,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"668",9,8,0.834734413355243,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"669",10,9,1.08114837599173,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"670",11,10,0.640620722279017,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"671",12,11,0.659479611801648,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"672",13,12,0.20930251338922,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"673",14,13,0.275613310948226,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"674",15,14,0.0881109199105723,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"675",16,15,0.43502760308138,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"676",17,16,0.0954814287216487,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"677",18,17,0.217179517212615,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"678",19,18,0.249796998518186,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"679",20,19,0.0306989754771982,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"680",21,20,0.000755835439225273,"hbef_ise_2017_p7_t5_output_hit_matrix.csv"
"681",1,0,0,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"682",2,1,0.0109427304772794,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"683",3,2,0.353346754798209,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"684",4,3,0.393834862273895,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"685",5,4,0.628097999432057,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"686",6,5,0.575216861673426,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"687",7,6,0.534481631078022,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"688",8,7,0.659065236596454,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"689",9,8,0.126774708082674,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"690",10,9,0.0947238674865182,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"691",11,10,0.0680146950621824,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"692",12,11,0.353123585659725,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"693",13,12,0.0585815913892078,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"694",14,13,0.0516851720394389,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"695",15,14,0.193316086608876,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"696",16,15,0.435004954977529,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"697",17,16,0.274902022768278,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"698",18,17,0.113050711431464,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"699",19,18,0.0365565443367076,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"700",20,19,0.183134737775851,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"701",21,20,0.0439558047942268,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"702",22,21,0.0745516633050152,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"703",23,22,0.141031835668329,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"704",24,23,0.00640357668234173,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"705",25,24,0.000237780965832123,"hbef_ise_2017_p8_t1_output_hit_matrix.csv"
"706",1,0,0,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"707",2,1,0.065984194633058,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"708",3,2,0.745619064053245,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"709",4,3,0.684414142103971,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"710",5,4,0.996953781823662,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"711",6,5,0.73379021086482,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"712",7,6,0.373757863988754,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"713",8,7,0.199967020696187,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"714",9,8,0.660396047053019,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"715",10,9,0.184322635752829,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"716",11,10,0.0327961251438825,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"717",12,11,0.124603827766541,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"718",13,12,0.121002908732694,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"719",14,13,0.0203496273579908,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"720",15,14,0.132109884228852,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"721",16,15,0.0125359877155216,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"722",17,16,0.0318457721370527,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"723",18,17,0.127973216366854,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"724",19,18,0.101052397379503,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"725",20,19,0.0132094193644541,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"726",21,20,0.189518654884869,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"727",22,21,0.26621411449033,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"728",23,22,0.0746710827394703,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"729",24,23,0.00702806374249241,"hbef_ise_2017_p8_t2_output_hit_matrix.csv"
"730",1,0,0,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"731",2,1,0.0292121444940531,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"732",3,2,1.21734254969825,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"733",4,3,0.869214383489057,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"734",5,4,0.650275162083645,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"735",6,5,0.237007359641778,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"736",7,6,0.35391608880185,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"737",8,7,0.0583438409239433,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"738",9,8,0.162932462387039,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"739",10,9,0.520438198129538,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"740",11,10,0.114220101530146,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"741",12,11,0.0110690474031643,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"742",13,12,0.018367896329214,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"743",14,13,0.0519639626569094,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"744",15,14,0.148605198259789,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"745",16,15,0.245946792746818,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"746",17,16,0.44025934045273,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"747",18,17,0.317742249762266,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"748",19,18,0.566645027422858,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"749",20,19,0.179769395577652,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"750",21,20,0.359323838757258,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"751",22,21,0.267935961061585,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"752",23,22,0.00486116257316225,"hbef_ise_2017_p8_t3_output_hit_matrix.csv"
"753",1,0,0,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"754",2,1,0.060117365744238,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"755",3,2,0.7377433102593,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"756",4,3,1.0253169848817,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"757",5,4,0.549171675035633,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"758",6,5,0.120432802159725,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"759",7,6,0.524844772399382,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"760",8,7,0.127290144638914,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"761",9,8,0.0710139317698676,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"762",10,9,0.112013707712347,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"763",11,10,0.231488376002915,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"764",12,11,0.238063123113283,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"765",13,12,0.090423966743836,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"766",14,13,0.136511740344107,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"767",15,14,0.0530076330480458,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"768",16,15,0.0894468926758405,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"769",17,16,0.0975376234487101,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"770",18,17,0.0369676606316775,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"771",19,18,0.0577321206099547,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"772",20,19,0.0494115288078367,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"773",21,20,0.097488712366295,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"774",22,21,0.156198326732052,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"775",23,22,0.00297008184485498,"hbef_ise_2017_p8_t4_output_hit_matrix.csv"
"776",1,0,0,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"777",2,1,0.0880471405280405,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"778",3,2,0.543734736631104,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"779",4,3,0.576892473652841,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"780",5,4,0.593902814213766,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"781",6,5,0.483458462573371,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"782",7,6,0.18856730348841,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"783",8,7,0.720108416531183,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"784",9,8,0.510043323301346,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"785",10,9,0.148701755442879,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"786",11,10,0.243640975681937,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"787",12,11,0.135638905575818,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"788",13,12,0.298753487491665,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"789",14,13,0.0536387140106706,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"790",15,14,0.162575290290974,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"791",16,15,0.153036633297259,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"792",17,16,0.0196963014794745,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"793",18,17,0.00534900713229145,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"794",19,18,0.0561016880878771,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"795",20,19,0.047731450915854,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"796",21,20,0.0014181467781776,"hbef_ise_2017_p8_t5_output_hit_matrix.csv"
"797",1,0,0,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"798",2,1,0.0099609779184559,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"799",3,2,0.48627127285285,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"800",4,3,0.55778807843365,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"801",5,4,0.50240695454052,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"802",6,5,0.399163457226573,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"803",7,6,0.125676867603531,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"804",8,7,0.604185293461351,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"805",9,8,0.708949050852218,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"806",10,9,0.253102341946492,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"807",11,10,0.342462739592251,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"808",12,11,0.529799203715517,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"809",13,12,0.548030651060438,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"810",14,13,0.323454785066681,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"811",15,14,0.239372278080447,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"812",16,15,0.495093080162946,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"813",17,16,0.202869758656719,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"814",18,17,0.345995657307507,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"815",19,18,0.303672734208336,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"816",20,19,0.255579133344473,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"817",21,20,0.192354411431903,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"818",22,21,0.0394550865707558,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"819",23,22,0.00230256692324243,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"820",24,23,0.00230256692324243,"hbef_ise_2017_p9_t1_output_hit_matrix.csv"
"821",1,0,0,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"822",2,1,0.0785985643627105,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"823",3,2,1.07200709737813,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"824",4,3,1.05222086116525,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"825",5,4,0.871862653201011,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"826",6,5,1.09770290404765,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"827",7,6,0.30077704819621,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"828",8,7,0.105211625618371,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"829",9,8,0.098218921649956,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"830",10,9,0.0931838194544202,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"831",11,10,0.136676439232564,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"832",12,11,0.032611183319772,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"833",13,12,0.203550795229169,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"834",14,13,0.107018235322913,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"835",15,14,0.147210426638779,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"836",16,15,0.300787330991462,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"837",17,16,0.262714015724391,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"838",18,17,0.213924463539792,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"839",19,18,0.387566004298129,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"840",20,19,0.201991735752281,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"841",21,20,0.0562813260987433,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"842",22,21,0.162430916097984,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"843",23,22,0.0183349512757709,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"844",24,23,0.0313438062323092,"hbef_ise_2017_p9_t2_output_hit_matrix.csv"
"845",1,0,0,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"846",2,1,0.034984750371331,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"847",3,2,0.558306024122402,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"848",4,3,0.376118721234456,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"849",5,4,0.390676673429057,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"850",6,5,0.340665047493427,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"851",7,6,0.182038872483303,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"852",8,7,0.307774751073356,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"853",9,8,0.279947628210528,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"854",10,9,0.0999336022319843,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"855",11,10,0.192399791802902,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"856",12,11,0.187340861583608,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"857",13,12,0.0954871055943381,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"858",14,13,0.127341721905761,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"859",15,14,0.0431984177422398,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"860",16,15,0.0240026361859886,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"861",17,16,0.0847205156998989,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"862",18,17,0.0851395341223887,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"863",19,18,0.0891953378642162,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"864",20,19,0.0585287065409708,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"865",21,20,0.0448633952781863,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"866",22,21,0.131110621559489,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"867",23,22,0.109037174396503,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"868",24,23,0.310517501977217,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"869",25,24,0.146742766281541,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"870",26,25,0.00050694619261148,"hbef_ise_2017_p9_t3_output_hit_matrix.csv"
"871",1,0,0,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"872",2,1,0.020873479531022,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"873",3,2,0.358764724671069,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"874",4,3,0.475695675515686,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"875",5,4,0.268523883556203,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"876",6,5,0.689573912625092,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"877",7,6,0.410998332063983,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"878",8,7,0.196574615602747,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"879",9,8,0.484594462889956,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"880",10,9,0.439613082969233,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"881",11,10,0.217933799250482,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"882",12,11,0.179957167686153,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"883",13,12,0.200102468405975,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"884",14,13,0.128678540090637,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"885",15,14,0.0170878879163948,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"886",16,15,0.0211621986141684,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"887",17,16,0.0812749496538006,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"888",18,17,0.0842539944767281,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"889",19,18,0.0275349528124251,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"890",20,19,0.0115553618291822,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"891",21,20,0.14346469486866,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"892",22,21,0.209113795140164,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"893",23,22,0.31176038925165,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"894",24,23,0.099621419654571,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"895",25,24,0.0504238136470259,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"896",26,25,0.120745511063918,"hbef_ise_2017_p9_t4_output_hit_matrix.csv"
"897",1,0,0,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"898",2,1,0.0124236602263446,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"899",3,2,0.585610265582699,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"900",4,3,0.354215801779829,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"901",5,4,0.160866004539463,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"902",6,5,0.454278318793113,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"903",7,6,0.853277863310657,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"904",8,7,0.517028259105341,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"905",9,8,0.381475430562435,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"906",10,9,0.654760816810345,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"907",11,10,0.682674613336074,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"908",12,11,0.538795593602102,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"909",13,12,0.310927327818771,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"910",14,13,0.218169331357639,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"911",15,14,0.144048481834451,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"912",16,15,0.355486383888564,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"913",17,16,0.405180448609539,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"914",18,17,0.383301374117278,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"915",19,18,0.128447716976575,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"916",20,19,0.0871410599040992,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"917",21,20,0.0985509425967518,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"918",22,21,0.00571051170842795,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"919",23,22,0,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"920",24,23,0.00203311014353125,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"921",25,24,0.00121986608611875,"hbef_ise_2017_p9_t5_output_hit_matrix.csv"
"922",1,0,0,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"923",2,1,0.0132579170553174,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"924",3,2,0.0569466657965751,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"925",4,3,0.0791157432143362,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"926",5,4,0.125314982320188,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"927",6,5,0.151140533072149,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"928",7,6,0.612082285744682,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"929",8,7,0.745437933380318,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"930",9,8,0.832441358969914,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"931",10,9,0.630490900171927,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"932",11,10,0.333570883612018,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"933",12,11,0.510009301564924,"hbefise_2017_p3_t1_output_hit_matrix.csv"
"934",13,12,0.108717677075407,"hbefise_2017_p3_t1_output_hit_matrix.csv"
